timestamp,open,high,low,close,adjusted close,volume,dividend amount
2021-03-12,100.01,100.03,100.01,100.015,84.6419,106781,0.0
2021-03-05,100.02,100.03,100.01,100.02,84.6462,278687,0.0
2021-02-26,100.015,100.02,100.01,100.015,84.6419,230094,0.0
2021-02-19,100.01,100.02,100.01,100.015,84.6419,167641,0.0
2021-02-12,100.02,100.02,100.01,100.015,84.6419,294452,0.0
2021-02-05,100.012,100.02,100.01,100.015,84.6419,387445,0.005
2021-01-29,100.015,100.02,100.01,100.02,84.642,294309,0.0
2021-01-22,100.01,100.02,100.01,100.015,84.6377,363951,0.0
2021-01-15,100.01,100.02,100.01,100.015,84.6377,136799,0.0
2021-01-08,100.02,100.02,100.01,100.015,84.6377,175314,0.0
2020-12-31,100.011,100.02,100.01,100.015,84.6377,144665,0.0
2020-12-24,100.01,100.02,100.01,100.01,84.6335,186685,0.0
2020-12-18,100.02,100.03,100.01,100.015,84.6377,221902,0.0062
2020-12-11,100.011,100.03,100.01,100.015,84.6325,186586,0.0
2020-12-04,100.01,100.029,100.01,100.015,84.6325,66608,0.0055
2020-11-27,100.025,100.03,100.01,100.02,84.6321,28424,0.0
2020-11-20,100.019,100.03,100.01,100.015,84.6279,988566,0.0
2020-11-13,100.015,100.02,100.01,100.015,84.6279,60703,0.0
2020-11-06,100.015,100.02,100.0136,100.015,84.6279,12041,0.0051
2020-10-30,100.0191,100.03,100.01,100.02,84.6278,24398,0.0
2020-10-23,100.02,100.03,100.01,100.02,84.6278,74348,0.0
2020-10-16,100.019,100.05,100.01,100.015,84.6235,212381,0.0
2020-10-09,100.02,100.03,100.01,100.015,84.6235,183262,0.0
2020-10-02,100.025,100.03,100.0,100.01,84.6193,535560,0.0052
2020-09-25,100.02,100.03,100.01,100.02,84.6234,98169,0.0
2020-09-18,100.011,100.03,100.01,100.015,84.6191,25922,0.0
2020-09-11,100.0101,100.03,100.01,100.015,84.6191,74913,0.0
2020-09-04,100.02,100.03,100.0,100.015,84.6191,82420,0.0068
