timestamp,open,high,low,close,adjusted close,volume,dividend amount
2022-11-18,50.0899,50.49,50.065,50.475,41.2928,13072,0.0
2022-11-11,49.86,49.95,49.83,49.93,40.847,7191,0.0
2022-11-04,49.84,49.84,49.665,49.8301,40.7653,9646,0.1815
2022-10-28,49.75,49.79,49.735,49.79,40.5841,2091,0.0
2022-10-21,49.581,49.715,49.58,49.715,40.523,3573,0.0
2022-10-14,50.035,50.04,49.5801,49.5839,40.4161,11212,0.0
2022-10-07,49.8,50.06,49.77,50.045,40.792,13374,0.1623
2022-09-30,50.67,50.67,50.325,50.325,40.8871,7659,0.0
2022-09-23,50.745,50.755,50.6,50.675,41.1715,13170,0.0
2022-09-16,50.8383,50.8562,50.725,50.725,41.2121,2233,0.0
2022-09-09,50.71,50.845,50.691,50.845,41.3096,1430,0.0
2022-09-02,50.95,50.95,50.675,50.705,41.1958,1533,0.183
2022-08-26,51.18,51.2387,51.12,51.12,41.3836,4829,0.0
2022-08-19,51.155,51.36,51.1218,51.1797,41.4319,1790,0.0
2022-08-12,50.68,51.2199,50.61,51.15,41.4078,4891,0.0
2022-08-05,50.4,50.57,50.375,50.57,40.9383,1063,0.152
2022-07-29,50.13,50.39,50.075,50.33,40.6215,1596,0.0
2022-07-22,49.9,50.1299,49.85,50.1,40.4359,3563,0.0
2022-07-15,50.075,50.085,49.815,49.815,40.2059,3603,0.0
2022-07-08,50.24,50.24,50.015,50.035,40.3834,2147,0.0
2022-07-01,50.295,50.41,50.21,50.21,40.5247,5763,0.0
